gene_id,P_time0,P_time1,P_time2,P_time3,P_time4,P_time5,P_time6,increase,y0,True_diff_t6,True_bias_diff_t6,True_obs_diff_t6
ENSDARG00000043177,5.920797824859619,11.679215431213379,21.744138717651367,32.703556060791016,31.561168670654297,27.753822326660156,24.902856826782227,0.12244750811458391,19.971359999999997,0.0004221807182310881,0.29737544841862157,0.9533108498451044
ENSDARG00000075314,13.200844764709473,20.509042739868164,30.443824768066406,41.18357849121094,47.6301155090332,52.013832092285156,55.63349151611328,0.409533159530378,64.78274,0.0,0.07682134167217089,0.8276439740763146
ENSDARG00000099177,4.374566078186035,10.188704490661621,21.89002227783203,34.39186477661133,28.23066520690918,20.504243850708008,15.49013900756836,0.07077181795487715,2.7329499999999998,0.002282403581192378,0.511745244076848,0.9864477406422976
ENSDARG00000056102,11.994688987731934,20.431812286376953,32.53470993041992,45.697715759277344,53.49089813232422,58.568973541259766,62.448238372802734,0.3641653913749584,12.826159999999998,0.0005173061434220451,0.06396821903279348,0.8604694074002507
ENSDARG00000021974,6.223625183105469,11.05229377746582,18.890968322753906,28.017833709716797,30.35446548461914,30.292545318603516,30.276094436645508,0.1335885799853186,14.59506,0.0,0.218569022787211,0.8713275551289469
ENSDARG00000054473,12.963374137878418,20.075742721557617,29.75352668762207,40.94289016723633,50.31642532348633,58.14614486694336,64.68742370605469,0.40085450468450634,30.148033999999996,0.0,0.057264642448368375,0.8354314586453474
ENSDARG00000028448,8.733504295349121,14.745087623596191,23.78230094909668,33.36371612548828,34.66728210449219,33.20393753051758,31.820024490356445,0.23286910087343687,9.226228599999999,0.0,0.19894432132851977,0.8728344959904987
ENSDARG00000017188,8.969474792480469,15.689886093139648,25.974021911621094,36.63981246948242,37.287269592285156,35.000816345214844,33.06311798095703,0.24259156780776106,13.4483128,0.0,0.18853386723286147,0.977367830294376
ENSDARG00000055162,5.71848201751709,12.920738220214844,26.633102416992188,44.02032470703125,52.208984375,55.79540252685547,58.08627700805664,0.11516333209943962,6.284440000000001,0.0,0.07074876891441521,0.8362820085679097
ENSDARG00000041140,4.424086093902588,9.91382884979248,20.68452262878418,33.337799072265625,31.507089614868164,26.515947341918945,22.836654663085938,0.07228477621734934,3.2246567999999995,2.9071977170631386e-06,0.32573406378666536,0.9557651737093235
ENSDARG00000070028,8.42543888092041,17.305599212646484,32.178714752197266,46.106319427490234,41.666290283203125,34.83488845825195,30.15622901916504,0.2202927960427287,20.023682,0.0,0.2178058056680094,0.9186056316675243
ENSDARG00000062272,4.476563930511475,9.336803436279297,18.423097610473633,29.935029983520508,32.20811080932617,31.003843307495117,29.83112907409668,0.07387650867834905,2.744762,7.187083373760678e-07,0.22080711655572502,0.9356465290967602
ENSDARG00000032516,4.419686794281006,9.307781219482422,18.53816032409668,31.656259536743164,40.32244110107422,45.691898345947266,49.63493728637695,0.07214161808593535,3.569902,2.3129248553843734e-07,0.09267011150570433,0.15003948318010601
ENSDARG00000057272,6.9639811515808105,12.793932914733887,22.351806640625,34.66191864013672,43.68791961669922,50.43387985229492,55.90530776977539,0.16180202506955962,18.066144,0.0,0.07602214535804089,0.9472441851369426
ENSDARG00000045567,6.6081647872924805,14.85519027709961,30.03097152709961,47.12364196777344,49.26023483276367,46.99160385131836,45.23229217529297,0.14805376256126146,16.060953,0.0,0.10946685722298902,0.6393204438156329
ENSDARG00000093182,3.3963394165039062,8.096071243286133,18.089887619018555,33.39311981201172,43.58188247680664,49.62041473388672,53.76869583129883,0.043892943095424054,2.8161700000000005,4.043398990601119e-06,0.08082239901897385,0.9417491102824375
ENSDARG00000076334,5.020800590515137,9.727458000183105,17.999670028686523,28.946489334106445,34.88114929199219,38.04527282714844,40.47750473022461,0.09119108106164135,3.169574,1.2074142258422209e-06,0.13370725123091934,0.7580227178922881
ENSDARG00000070604,25.542171478271484,31.228755950927734,37.481475830078125,40.07020950317383,31.07609748840332,22.353437423706055,16.30036163330078,0.7219618406849708,19.51678,0.004237134458070856,0.48789700115309326,0.9566216085533527
ENSDARG00000103173,4.735727310180664,10.195197105407715,20.558486938476562,34.19567108154297,39.25830078125,40.296085357666016,40.776893615722656,0.08195470883678731,8.049657999999999,3.106792014332874e-07,0.13154071370497092,0.9680715260143513
ENSDARG00000094992,7.663217067718506,13.024839401245117,21.291540145874023,31.757259368896484,40.10254669189453,47.01116180419922,53.05546951293945,0.1894451505945804,42.417868,0.0,0.08367145520342142,0.750974878099265
ENSDARG00000071868,4.435696601867676,8.877985000610352,17.008501052856445,28.625858306884766,37.57126235961914,44.470619201660156,50.250221252441406,0.07262631947211533,2.1215920000000006,1.750068876311466e-05,0.09254477920009412,0.747246203181497
