Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000111927	WDR81	26	35.0	26.9	9.3	12.0	49.8	71.6	5.16	13.94	1.43378759045
ENSDART00000056749	htr5a	23	18.3	18.2	5.1	10.8	22.6	34.0	NA	NA	NA
ENSDART00000111691	mbnl3	5	35.3	27.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108962	plgrkt	129	29.4	21.2	8.4	12.2	38.7	62.0	NA	NA	NA
ENSDART00000025841	arhgef18a	83	28.6	20.9	5.5	10.1	37.4	63.1	24.74	49.91	1.01248340353
ENSDART00000111929	slco4a1	2	8.6	8.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111699	tor1	323	24.9	19.3	2.9	9.8	32.1	53.7	51.38	94.0	0.871453866552
ENSDART00000111698	hoxc11b	9	14.2	12.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112009	PRR12	11	14.8	12.5	8.3	9.9	21.0	23.9	2.02	0.02	-6.65821148275
ENSDART00000152537	APLF	143	36.7	29.8	5.7	14.7	52.8	78.8	NA	NA	NA
ENSDART00000080120	immt	361	21.8	18.8	5.1	10.7	28.8	42.6	31.03	11.32	-1.4547897387
ENSDART00000032118	ube2g2	361	35.7	27.9	6.8	15.0	49.7	74.3	NA	NA	NA
ENSDART00000141265	znf106b	15	48.9	57.7	10.5	13.9	68.5	93.7	NA	NA	NA
ENSDART00000153129	dnmbp	128	31.8	26.4	8.3	16.9	42.0	61.1	8.37	15.52	0.890829029637
ENSDART00000147004	oxsr1b	164	27.2	22.6	5.5	12.3	35.8	54.7	22.26	39.23	0.817503742735
ENSDART00000144560	dgcr8	329	77.4	69.8	18.5	38.0	113.4	144.1	87.08	117.84	0.436416022848
ENSDART00000018741	pcid2	213	30.4	26.5	9.2	16.8	41.9	55.5	40.06	33.96	-0.23832596226
ENSDART00000126692	klc2	260	27.5	20.7	5.0	10.2	37.7	59.1	43.28	27.06	-0.67753865985
ENSDART00000131984	si:ch211-244c8.3	1	0.1	0.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000084114	nsd1a	129	22.5	20.3	5.0	10.1	30.0	41.8	10.06	2.15	-2.22622174022
ENSDART00000066924	tbc1d22a	42	16.0	9.4	-1.8	3.7	17.9	29.4	NA	NA	NA
ENSDART00000025604	zgc:77849	534	19.5	17.0	4.0	9.5	27.0	37.3	45.02	16.9	-1.41354281028
ENSDART00000036581	cdk2	407	37.4	32.4	10.0	19.4	48.1	74.0	NA	NA	NA
ENSDART00000123937	nlk2	7	45.4	24.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098288	fadd	35	31.9	29.1	15.8	20.9	43.0	51.4	NA	NA	NA
ENSDART00000023306	asb12a	44	25.3	21.1	6.6	13.1	37.5	44.5	NA	NA	NA
ENSDART00000092941	rlf	270	46.2	44.0	9.4	22.5	63.1	86.5	41.25	85.26	1.04747493594
ENSDART00000097133	robo1	11	40.7	36.0	4.0	22.6	55.5	64.0	NA	NA	NA
ENSDART00000058007	samm50l	64	54.2	45.2	15.6	27.1	73.7	110.8	NA	NA	NA
ENSDART00000050172	trpc2	1	68.2	68.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000148889	ZNHIT6	392	46.3	40.6	11.4	23.2	65.2	86.1	72.11	188.89	1.38927507912
ENSDART00000101707	dhx40	146	22.5	18.7	3.7	9.3	34.2	44.5	29.62	10.86	-1.44754753748
ENSDART00000059484	zgc:110333	1	43.5	43.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097395	prpf4	0	NA	NA	NA	NA	NA	NA	17.94	58.05	1.69411617683
ENSDART00000059489	prmt8b	1	8.9	8.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054293	fam131c	12	25.0	27.9	6.0	11.9	35.2	51.7	NA	NA	NA
ENSDART00000086151	trim35-19	1	20.0	20.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000073663	ugt2a6	1	17.3	17.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000073846	BX957362.1	8	24.6	25.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023301	sh3gl3a	2	6.9	6.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098842	hsd17b12b	62	45.2	42.7	7.4	20.0	66.0	91.2	NA	NA	NA
ENSDART00000083322	cxxc1l	217	25.6	20.7	7.7	12.1	32.3	50.2	16.9	17.07	0.0144398118582
ENSDART00000074129	zgc:171489	1	17.0	17.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000083327	lrrc8db	13	51.9	42.0	12.8	21.2	73.8	87.6	NA	NA	NA
ENSDART00000058020	helb	127	44.9	42.6	14.1	26.0	60.6	80.7	17.89	37.74	1.07694103555
ENSDART00000051336	cyr61l1	2	46.9	46.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007090	tbx16	1	75.4	75.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000027224	lmbr1l	188	32.5	27.7	5.6	14.1	48.9	67.6	13.84	13.0	-0.0903323197209
ENSDART00000020505	chd1l	148	30.7	25.7	8.1	15.5	43.8	55.7	NA	NA	NA
ENSDART00000078675	vps37a	135	20.4	17.1	4.5	9.0	27.6	42.1	NA	NA	NA
ENSDART00000146621	stk38l	205	24.4	19.4	5.0	11.3	30.9	49.3	38.86	21.8	-0.833957765921
ENSDART00000138009	FAM83H	9	39.6	41.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113436	ssh2b	24	19.2	15.6	3.9	8.2	24.1	33.6	NA	NA	NA
ENSDART00000113438	ehmt2	307	31.6	27.8	10.1	16.1	44.7	62.8	28.29	47.51	0.747939030015
ENSDART00000124520	CU928126.3	1	18.3	18.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000003879	fam199x	15	18.3	11.3	3.0	7.5	19.1	30.3	NA	NA	NA
ENSDART00000007231	psmb1	532	18.2	14.9	3.5	8.1	23.2	37.2	68.76	52.42	-0.39145219115
ENSDART00000084803	asic2	2	10.0	10.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000084802	kif5bb	5	35.7	30.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105874	dennd2da	3	19.5	15.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059732	id1	8	16.3	16.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000024087	fzd9b	13	21.4	15.1	8.9	11.9	24.8	51.0	NA	NA	NA
ENSDART00000024082	psmb6	141	13.1	10.5	2.6	6.0	16.6	27.5	NA	NA	NA
ENSDART00000091449	cep128	53	36.5	32.7	13.3	19.4	48.7	61.4	25.32	7.03	-1.84868081036
ENSDART00000024555	gli2a	9	22.0	19.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000137977	pear1	1	45.1	45.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000137975	irak1	44	31.0	24.6	10.3	14.2	41.1	62.0	NA	NA	NA
ENSDART00000053858	papola	12	24.1	16.5	13.1	13.4	25.1	39.7	NA	NA	NA
ENSDART00000077161	RSF1	245	25.0	19.5	5.9	11.4	33.5	51.4	61.68	5.72	-3.43071571314
ENSDART00000136554	akap1a	307	21.4	17.5	6.2	10.8	27.0	40.7	NA	NA	NA
ENSDART00000109954	nr4a2a	5	16.4	3.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102062	timp2b	3	25.5	19.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143262	lyst	4	26.8	21.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143265	hydin	7	26.9	28.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000058289	dusp22b	54	42.7	30.6	9.1	14.5	64.7	89.4	NA	NA	NA
ENSDART00000109953	PPFIA3	23	16.9	12.6	2.8	5.5	26.0	40.7	NA	NA	NA
ENSDART00000022864	ATXN3L	47	21.7	15.7	6.5	10.5	31.9	39.9	NA	NA	NA
ENSDART00000022866	pisd	28	20.8	18.1	1.7	7.4	26.5	44.6	NA	NA	NA
ENSDART00000109958	CU929119.1	4	14.6	13.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000028417	lrit2	2	36.0	36.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054088	zgc:113364	5	7.0	6.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000033608	PURA	2	26.9	26.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000028410	cd226	1	7.6	7.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059826	tsku	49	36.0	31.9	7.5	16.1	48.5	74.8	NA	NA	NA
ENSDART00000153137	cx23	53	29.1	27.5	7.5	14.4	33.5	47.8	NA	NA	NA
ENSDART00000113752	PMF1	317	19.4	15.4	4.0	10.5	25.6	40.1	82.45	30.56	-1.43187495029
ENSDART00000028419	PPP1R8	235	32.7	24.7	6.2	12.8	44.3	74.0	NA	NA	NA
ENSDART00000002583	aarsd1	28	27.7	20.8	3.7	17.2	36.9	58.8	NA	NA	NA
ENSDART00000002232	msxe	2	15.7	15.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000079030	BX927351.1	1	24.1	24.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013343	b4galt6	313	38.3	24.9	5.3	12.9	54.4	89.5	20.45	47.55	1.21734449792
ENSDART00000036369	asb1	1	97.0	97.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057492	gadd45gip1	179	28.7	26.0	8.9	16.1	41.3	51.0	51.27	14.78	-1.79446862825
ENSDART00000035602	cxxc1	266	28.8	26.8	6.6	15.0	38.6	51.3	126.39	73.12	-0.789544346225
ENSDART00000124593	dph5	4	26.0	16.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098712	TMEM208	73	20.9	16.4	6.6	12.0	26.2	40.9	NA	NA	NA
ENSDART00000024331	glsb	81	23.3	17.9	4.0	10.4	31.1	46.3	NA	NA	NA
ENSDART00000024330	creb3l1	1	18.7	18.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006930	rttn	55	33.9	26.3	9.7	16.9	42.4	64.3	7.09	10.54	0.572017334398
ENSDART00000078924	sf3a3	322	47.0	34.3	11.8	18.9	67.5	108.0	46.26	237.94	2.36276065196
ENSDART00000078920	auts2	16	21.8	18.8	-0.0	10.3	26.4	49.7	NA	NA	NA
ENSDART00000106529	si:ch73-138e16.6	36	25.7	22.8	8.9	15.1	31.0	50.3	NA	NA	NA
ENSDART00000091497	tceanc2	101	33.1	21.1	7.6	12.8	42.9	76.7	NA	NA	NA
ENSDART00000089480	cyp4v8	2	12.2	12.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013079	scp2a	48	23.2	21.6	2.4	8.9	32.3	46.4	NA	NA	NA
ENSDART00000087204	dusp3a	15	15.8	14.0	-0.1	9.1	20.7	35.3	NA	NA	NA
ENSDART00000034707	lsm14b	556	40.3	35.7	9.7	20.1	52.1	78.7	227.21	358.95	0.659756565251
ENSDART00000145044	tacr3a	1	2.5	2.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145043	dcaf17	9	27.0	30.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087202	FAM195A	56	12.1	11.7	1.3	5.6	17.7	22.5	NA	NA	NA
ENSDART00000135221	C9H3orf17	98	26.7	26.1	6.3	12.6	37.9	47.0	NA	NA	NA
ENSDART00000130610	tmem117	13	27.5	22.7	5.2	19.9	33.9	44.5	NA	NA	NA
ENSDART00000052101	zgc:91944	4	42.3	12.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002055	cacna2d3	5	68.9	61.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002053	pms1	66	29.7	29.8	6.6	15.6	40.4	46.9	NA	NA	NA
ENSDART00000079251	vars2	73	24.3	21.0	5.7	12.3	32.8	48.5	20.2	4.97	-2.02303753608
ENSDART00000123681	myt1b	7	9.2	11.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017791	tab2	274	31.2	23.9	4.6	11.8	41.8	75.4	32.68	20.46	-0.6756018384
ENSDART00000017829	HELZ2	1	40.2	40.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080770	tmf1	124	34.0	23.9	4.9	13.4	45.6	80.4	27.16	29.56	0.122162789901
ENSDART00000131694	selenbp1	157	18.4	15.3	3.3	8.0	24.9	36.7	21.68	4.3	-2.33395619176
ENSDART00000128298	CABZ01067945.1	3	29.0	30.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128839	fez1	1	24.6	24.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000101071	zgc:113293	66	10.0	8.2	-4.8	1.8	16.0	28.9	NA	NA	NA
ENSDART00000029238	shox	1	18.0	18.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128830	RBM11	30	25.7	25.0	7.4	18.8	33.2	38.8	NA	NA	NA
ENSDART00000088677	si:dkeyp-110e4.6	14	22.8	19.2	5.2	12.9	29.1	36.4	NA	NA	NA
ENSDART00000021596	rxrbb	5	65.7	67.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000088673	tiparp	55	12.9	10.7	1.1	5.5	18.4	30.5	NA	NA	NA
ENSDART00000063400	mllt1	214	52.2	39.5	6.0	15.2	87.9	112.7	NA	NA	NA
ENSDART00000151437	carhsp1	133	16.6	13.5	1.6	5.9	19.8	37.5	NA	NA	NA
ENSDART00000151436	NTAN1	201	18.7	16.7	3.3	9.6	25.9	34.0	NA	NA	NA
ENSDART00000111104	phf12a	36	16.7	11.1	-3.9	4.8	23.6	45.2	NA	NA	NA
ENSDART00000111102	chpfb	34	27.8	17.5	7.9	13.3	38.9	65.3	NA	NA	NA
ENSDART00000130809	WDR61	224	36.9	34.6	12.7	22.1	52.6	64.6	35.7	41.77	0.226543069246
ENSDART00000055844	chid1	76	26.8	20.3	9.0	15.2	35.1	50.5	NA	NA	NA
ENSDART00000151614	si:ch73-367f21.6	2	6.1	6.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000047362	MSRA	141	23.3	17.6	5.4	9.5	31.1	52.4	NA	NA	NA
ENSDART00000114160	TMEM87B	68	29.2	22.3	2.7	13.4	41.3	59.6	NA	NA	NA
ENSDART00000114167	si:dkeyp-98a7.10	98	26.7	20.9	2.9	10.2	37.8	52.9	39.11	13.67	-1.51652429313
ENSDART00000026011	efnb2a	1	26.0	26.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149279	med12	72	25.8	19.4	6.1	11.4	32.8	61.0	55.98	12.43	-2.17108519052
ENSDART00000114169	bnip1a	6	24.0	27.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000012673	gnb3a	1	127.2	127.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000012670	pnn	53	64.0	54.4	9.8	21.7	105.7	129.5	72.59	316.79	2.12568407376
ENSDART00000037973	morc2	147	95.9	100.8	21.7	63.2	135.4	154.8	17.84	166.88	3.2256235426
ENSDART00000141638	prkar1aa	136	43.4	27.9	8.8	15.3	55.6	109.0	NA	NA	NA
ENSDART00000141648	mnd1	106	18.1	15.8	4.6	8.6	22.0	35.2	NA	NA	NA
ENSDART00000022484	rnft1	58	46.1	37.0	8.8	14.7	73.4	96.5	NA	NA	NA
ENSDART00000022481	mccc2	235	32.2	18.9	6.1	11.4	38.0	86.2	39.98	38.97	-0.0369145405756
ENSDART00000099003	plscr3b	292	34.8	31.5	6.0	14.6	50.2	68.2	20.66	168.77	3.0301463188
ENSDART00000103828	BX530067.1	1	-0.9	-0.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080006	zgc:112263	32	31.3	23.4	5.3	10.7	45.7	60.0	NA	NA	NA
ENSDART00000080005	itgb5	64	32.3	30.7	12.2	19.9	41.8	56.3	31.78	49.53	0.640183496286
ENSDART00000020598	hnrnpua	93	57.6	38.3	2.7	18.3	93.2	131.3	45.01	257.26	2.51490968763
ENSDART00000104606	rars2	43	17.5	15.2	3.3	8.9	23.4	35.4	NA	NA	NA
ENSDART00000104607	fam131ba	2	23.6	23.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000088247	qpctla	17	40.4	34.7	20.5	25.7	43.1	61.1	NA	NA	NA
ENSDART00000047208	madd	184	20.2	16.7	4.5	10.2	26.8	40.8	NA	NA	NA
ENSDART00000145959	sik2a	55	23.2	18.2	6.2	7.7	34.1	52.6	NA	NA	NA
ENSDART00000088242	BICC1	87	24.9	15.9	4.5	10.8	34.9	53.2	NA	NA	NA
ENSDART00000106708	SEC24B	192	30.3	25.7	5.6	14.6	42.6	61.5	20.98	27.02	0.365012996748
ENSDART00000145956	ptpn23a	90	39.7	32.3	4.5	16.5	58.9	84.3	8.89	24.14	1.44117035193
ENSDART00000088249	hcn4l	1	120.9	120.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104608	BX927351.2	15	41.1	41.5	13.9	28.8	56.8	66.5	NA	NA	NA
ENSDART00000108471	ipo7	243	29.7	22.7	5.8	13.7	36.5	61.1	50.84	59.02	0.215239890427
ENSDART00000148246	POLE4	466	38.5	29.5	7.5	15.9	53.0	83.5	111.96	131.51	0.232189113972
ENSDART00000089076	dot1l	99	30.9	25.3	3.8	10.8	42.6	60.4	13.68	27.06	0.984093609091
ENSDART00000089079	mpnd	19	28.3	23.2	12.7	14.3	34.2	55.0	NA	NA	NA
ENSDART00000026903	ptpra	167	45.4	33.0	6.2	16.0	64.2	106.4	19.72	33.46	0.76277789366
ENSDART00000108778	NCOA7	306	21.4	16.3	3.2	9.1	28.2	47.3	NA	NA	NA
ENSDART00000100311	IKZF2	27	16.0	17.7	4.4	7.9	20.7	25.2	NA	NA	NA
ENSDART00000136754	cdh13	4	12.8	15.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080260	zgc:109744	11	23.9	29.7	-2.2	5.4	39.7	41.9	11.4	85.79	2.91177566726
ENSDART00000136759	prdm13	5	14.0	16.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041740	UBL7	156	29.4	23.5	5.3	11.1	38.4	63.4	NA	NA	NA
ENSDART00000044128	hat1	575	17.8	15.8	4.2	8.5	24.0	34.4	83.47	22.44	-1.89518509496
ENSDART00000123074	tlk1a	171	30.8	25.7	7.1	15.0	44.3	59.5	43.96	69.18	0.654163627424
ENSDART00000011324	ccdc102a	446	16.5	12.6	2.8	7.2	20.8	32.6	NA	NA	NA
ENSDART00000078313	luc7l	111	80.5	72.3	13.0	29.7	127.3	156.3	17.2	172.8	3.32862274746
ENSDART00000044432	apc	200	46.6	37.6	12.7	21.9	64.4	90.9	17.46	69.57	1.99441176174
ENSDART00000078316	nipa2	134	56.8	57.3	19.3	36.1	74.0	96.2	31.85	60.06	0.915111102413
ENSDART00000135834	dock5	27	42.9	34.2	14.8	19.0	45.7	92.7	NA	NA	NA
ENSDART00000108590	sc:d173	2	50.8	50.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108597	ZNFX1	4	17.1	10.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122475	CCDC137	72	19.5	14.9	2.9	8.6	24.1	43.5	39.49	21.02	-0.909724698498
ENSDART00000122474	ptk2.1	85	47.4	46.7	15.6	22.9	67.9	82.1	NA	NA	NA
ENSDART00000122476	PCYOX1L	98	29.8	24.8	5.4	13.4	43.8	59.7	NA	NA	NA
ENSDART00000081202	casp8l1	1	54.5	54.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122473	BX511252.1	3	11.0	9.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000036371	angel2	125	45.5	42.2	12.9	22.4	61.1	83.8	35.41	82.75	1.22460246819
ENSDART00000051030	tmem19	16	21.8	20.9	5.6	12.4	28.1	42.2	NA	NA	NA
ENSDART00000002449	mpped2a	220	17.9	16.6	3.3	9.1	23.4	32.1	NA	NA	NA
ENSDART00000122986	wnt5b	4	14.5	15.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081208	CU104697.1	1	22.7	22.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081209	si:dkey-5i3.5	55	21.5	14.5	3.2	10.0	31.0	44.6	NA	NA	NA
ENSDART00000066730	cib1	1	10.3	10.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000116455	arhgap19	172	50.1	29.5	9.8	16.6	71.0	120.2	16.26	173.64	3.41670016518
ENSDART00000004071	znfl2a	12	14.7	14.1	4.1	10.2	21.0	21.5	14.59	0.95	-3.94090855959
ENSDART00000040443	zgc:110224	38	35.2	23.0	1.4	9.2	56.8	74.1	NA	NA	NA
ENSDART00000145019	akr1a1b	143	27.5	22.5	6.8	13.2	38.2	53.0	26.3	25.48	-0.0456975219234
ENSDART00000004622	sf3b4	618	63.7	62.8	17.6	38.0	86.4	109.6	44.08	343.77	2.96324752068
ENSDART00000126598	pxn	3	23.2	13.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144605	PLLP	3	40.9	38.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080919	rpl36a	715	30.3	27.8	9.1	18.4	40.0	55.2	755.51	43.2	-4.12834763366
ENSDART00000144609	tmed4	10	18.7	17.5	4.3	9.4	27.5	33.8	NA	NA	NA
ENSDART00000126596	kpna2	2380	18.2	14.7	2.2	7.8	24.5	38.9	143.3	97.8	-0.55113223931
ENSDART00000126595	bcas2	422	76.2	74.7	13.9	38.9	109.3	134.3	67.64	374.09	2.46743683609
ENSDART00000085182	NMI	6	11.8	11.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000050619	slc10a3	37	48.4	42.9	8.9	17.4	62.2	86.2	NA	NA	NA
ENSDART00000124731	smcr7a	299	34.2	26.3	6.8	14.1	46.2	72.8	NA	NA	NA
ENSDART00000124732	asb7	231	43.2	26.9	6.5	13.7	67.3	109.6	NA	NA	NA
ENSDART00000121926	rab42b	2	29.0	29.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124735	ZNF554	5	20.6	16.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147704	si:dkey-282h22.5	5	22.8	29.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147557	tagapa	1	56.7	56.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147556	zgc:113340	530	28.4	22.3	7.5	13.2	38.6	58.8	NA	NA	NA
ENSDART00000100032	hyou1	358	32.2	30.2	9.1	17.2	43.3	60.0	128.08	166.48	0.378303657219
ENSDART00000147805	supt20	193	20.0	15.5	3.1	8.2	29.4	43.5	19.81	7.13	-1.47425489845
ENSDART00000065036	phax	1281	20.0	16.2	4.6	10.2	25.6	38.7	126.24	90.1	-0.486570099313
ENSDART00000061000	bbs2	59	23.9	16.9	5.7	10.7	34.7	48.1	NA	NA	NA
ENSDART00000147550	snn	5	38.7	32.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000131298	fbxw5	91	83.0	88.2	15.3	60.2	113.3	133.0	NA	NA	NA
ENSDART00000065038	atf1	94	69.2	73.8	8.6	28.2	105.2	128.8	23.05	319.78	3.7942410554
ENSDART00000112234	si:ch1073-280h16.1	405	18.7	15.7	1.6	7.7	25.5	37.5	NA	NA	NA
ENSDART00000025214	tsr2	584	19.3	14.8	3.4	8.3	24.7	39.3	112.41	34.05	-1.72304368015
ENSDART00000102525	stt3b	237	51.0	41.4	10.0	21.4	72.3	107.7	31.54	119.52	1.921997488
ENSDART00000102526	gfer	292	24.2	19.1	5.0	11.3	31.4	49.7	NA	NA	NA
ENSDART00000098061	mbnl1	3	67.6	24.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000064926	kars	579	23.7	17.4	4.8	10.0	29.3	49.4	41.05	56.36	0.457289389644
ENSDART00000052348	exosc6	611	24.0	18.3	3.7	9.4	31.5	51.1	102.76	30.16	-1.76857046163
ENSDART00000060714	atp6ap1a	5	27.4	23.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128253	zbtb14	158	48.3	44.8	12.4	24.6	70.1	88.5	94.58	87.97	-0.104523529754
ENSDART00000126959	tnfaip2a	5	42.2	31.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023483	sim1b	1	21.0	21.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000036172	crkl	229	27.5	21.6	6.3	11.2	35.6	56.3	NA	NA	NA
ENSDART00000066558	decr2	134	28.9	23.9	7.0	12.9	39.9	59.9	18.29	31.7	0.793427765278
ENSDART00000085230	atl1	2	12.3	12.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082517	RAB43	82	81.7	56.4	9.9	18.9	148.5	168.6	NA	NA	NA
ENSDART00000146609	coa5	303	37.2	34.6	9.7	19.5	54.1	68.7	NA	NA	NA
ENSDART00000074131	lmbrd1	75	87.3	95.5	26.0	61.1	114.4	133.4	NA	NA	NA
ENSDART00000104268	emc1	192	54.9	48.8	14.1	26.1	73.7	108.1	13.73	107.57	2.96987225282
ENSDART00000073478	brd1b	60	53.8	50.5	10.7	21.2	77.5	106.5	12.46	40.56	1.70275358398
ENSDART00000014916	klf3	14	21.6	21.8	10.2	15.6	26.6	37.0	NA	NA	NA
ENSDART00000009794	tdrkh	281	17.6	12.3	3.3	7.7	22.9	39.3	NA	NA	NA
ENSDART00000079803	nmt1b	3	16.0	16.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000004277	lamc1	97	42.9	35.9	13.9	22.9	56.2	83.9	10.83	45.01	2.05521232178
ENSDART00000079806	smap1	92	66.1	49.0	23.0	30.9	88.3	137.0	28.66	85.94	1.58429116751
ENSDART00000073472	zgc:113426	74	23.6	20.3	6.9	12.4	29.6	47.8	NA	NA	NA
ENSDART00000067078	plekhg5a	30	32.9	26.8	10.3	15.3	45.8	62.0	NA	NA	NA
ENSDART00000093155	hpse	49	11.8	12.3	0.8	7.1	15.8	22.7	NA	NA	NA
ENSDART00000051695	TPMT	58	19.6	15.1	5.1	10.1	25.7	39.3	NA	NA	NA
ENSDART00000093402	cdk12	171	38.0	35.0	9.2	20.0	54.4	71.9	36.42	79.86	1.13274214966
ENSDART00000093152	gfm1	219	14.2	10.8	2.4	6.3	20.2	28.7	31.54	2.04	-3.95054160282
ENSDART00000122299	fam131bb	2	7.9	7.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134617	adssl	334	24.2	17.4	2.8	8.2	35.1	52.9	77.95	89.17	0.194009394274
ENSDART00000102293	C11H12orf10	230	24.1	18.1	3.8	9.4	35.1	52.5	75.87	29.96	-1.34049191393
ENSDART00000040733	cd209	9	33.5	24.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143382	il1rapl2	5	22.7	18.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092690	srebf2	100	82.5	80.7	13.4	32.4	120.2	153.9	12.0	42.71	1.83153949215
ENSDART00000136967	pm20d1.1	130	32.9	26.1	6.2	11.8	43.6	71.1	39.17	0.48	-6.35057091223
ENSDART00000128840	otud7b	64	33.6	26.6	10.2	16.2	46.9	72.7	NA	NA	NA
ENSDART00000005585	ms4a17a.2	1	35.0	35.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000066712	trappc3	74	22.8	16.5	4.0	11.2	29.4	41.4	NA	NA	NA
ENSDART00000005583	kdm5bb	81	25.2	21.8	4.2	10.4	35.9	56.5	15.98	10.22	-0.64487221199
ENSDART00000073462	rplp0	734	21.7	15.2	2.5	7.9	33.4	47.8	252.81	9.43	-4.74465194989
ENSDART00000078660	zgc:113436	4	32.4	37.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111480	CU459160.2	156	20.6	16.0	4.9	9.4	25.5	41.5	NA	NA	NA
ENSDART00000111486	mrpl43	230	21.7	19.9	5.1	10.8	30.2	39.0	NA	NA	NA
